"SubjectID","AgeGroup","ToD_Condition","Imm_Delay","obj1","locresp1","locresp1_adj","respposX1","respposY1","Learning_Loc_Test_rt","condnum","respposX2","respposY2","backgr","obj1loc","TrialID","StudyTrialNum","block","testObj1","testObj1Feat1","TestPracTrialNum","testObj1Feat1TargetVal","testObj1LocStartVal1","testObj1LocStartVal2","testObj1LocStartVal3","testObj1LocTargetVal","testObj1Target","OldImages","locresp2","locresp2_adj","Recall_Loc_Test_rt","Old_New_Test","Old_New_Test_rt","Remember_Test","Remember_Test_rt"
"Sub003_ToD_Online","OA","Night",1,"sunglasses1_tr.png",411,51,0.176468002,0.142900971,4.2976,268,0.166069867,0.154862657,"Bckg11.jpg",27,29,81,3,1,1,104,27,287,111,147,27,"sunglasses1_tr.png",1,47,47,4.1528,1,2.2061,1,1.0343
"Sub003_ToD_Online","OA","Night",1,"telephonebooth1_tr.png",200,200,-0.07766316,-0.213377779,4.2847,268,-0.148972564,-0.171373331,"Bckg107.jpg",214,63,90,3,1,1,98,214,64,281,300,214,"telephonebooth1_tr.png",1,221,221,4.1661,1,1.2813,1,0.7883
"Sub003_ToD_Online","OA","Night",1,"tissuebox1_tr.png",-1,359,-0.003962951,0.227037306,7.2509,268,-4.17124e-17,0.22707189,"Bckg98.jpg",1,12,14,1,1,1,31,1,95,272,311,1,"tissuebox1_tr.png",1,360,0,8.9184,1,2.5333,1,2.0435
"Sub003_ToD_Online","OA","Night",1,"toaster1_tr.png",357,357,-0.011884024,0.226760696,2.7664,268,-0.136655275,-0.181347675,"Bckg104.jpg",358,119,105,3,1,1,106,358,291,211,356,358,"toaster1_tr.png",1,217,217,6.8884,1,1.2669,2,1.5713
"Sub003_ToD_Online","OA","Night",1,"tractor1_tr.png",302,302,-0.192567884,0.120329769,6.1963,268,-0.17394716,0.145958997,"Bckg63.jpg",316,86,47,2,1,1,43,316,132,20,87,316,"tractor1_tr.png",1,-50,310,5.2484,1,1.8723,1,0.9734
"Sub003_ToD_Online","OA","Night",1,"turtle1_tr.png",215,215,-0.130243085,-0.186006403,5.3898,268,-0.113535945,-0.196650025,"Bckg44.jpg",223,61,73,2,1,1,41,223,185,158,305,223,"turtle1_tr.png",1,210,210,4.2129,1,2.3684,1,0.887
"Sub003_ToD_Online","OA","Night",1,"vegeplatter1_tr.png",244,244,-0.204090863,-0.099541765,5.2501,268,-0.226760696,-0.011884024,"Bckg70.jpg",246,30,1,1,1,1,7,246,122,321,75,246,"vegeplatter1_tr.png",1,267,267,4.8007,1,1.3464,1,1.0513
"Sub003_ToD_Online","OA","Night",1,"wagon1_tr.png",99,99,0.224276258,-0.03552187,3.5396,268,-0.22707189,2.78083e-17,"Bckg47.jpg",95,38,8,1,1,1,17,95,87,36,143,95,"wagon1_tr.png",1,-90,270,7.6656,1,1.9648,1,1.1395
"Sub003_ToD_Online","OA","Night",1,"wheelchair1_tr.png",168,168,0.047210901,-0.222109824,4.9338,268,0.015839734,-0.226518754,"Bckg80.jpg",171,52,62,2,1,1,69,171,180,294,263,171,"wheelchair1_tr.png",1,176,176,4.9986,1,1.3804,1,0.6839
"Sub004_ToD_Online","OA","Night",1,"apple1_tr.png",475,115,0.224451718,-0.104663555,4.1714,149,0.226244164,-0.100730392,"Bckg81.jpg",114,62,107,3,1,1,101,114,347,32,264,114,"apple1_tr.png",1,114,114,4.4968,1,5.6858,1,1.2
"Sub004_ToD_Online","OA","Night",1,"banana1_tr.png",407,47,0.181123452,0.168900352,6.0369,149,-0.131237192,-0.210023411,"Bckg93.jpg",44,114,64,2,1,1,45,44,233,78,338,44,"banana1_tr.png",1,212,212,9.5342,1,3.6733,1,1.2531
"Sub004_ToD_Online","OA","Night",1,"bandaid1_tr.png",249,249,-0.231205926,-0.08875164,3.5648,149,-0.202867157,-0.142049112,"Bckg45.jpg",246,107,112,3,1,1,90,246,143,243,11,246,"bandaid1_tr.png",1,235,235,4.3256,1,1.3754,1,0.6674
"Sub004_ToD_Online","OA","Night",1,"basket1_tr.png",112,112,0.229621782,-0.092773222,2.9429,149,0.178148149,-0.172035667,"Bckg24.jpg",110,8,100,3,1,1,113,110,14,332,96,110,"basket1_tr.png",1,494,134,7.0263,1,2.4132,1,0.497
"Sub004_ToD_Online","OA","Night",1,"bathingsuit1_tr.png",295,295,-0.224451718,0.104663555,4.1758,149,0.134882618,0.207701018,"Bckg19.jpg",288,65,61,2,1,1,46,288,311,51,176,288,"bathingsuit1_tr.png",1,33,33,5.056,1,4.4537,1,0.5679
"Sub004_ToD_Online","OA","Night",1,"bike1_tr.png",147,147,0.134882618,-0.207701018,3.7261,149,0.038741788,-0.244606025,"Bckg39.jpg",135,2,19,1,1,1,40,135,209,107,240,135,"bike1_tr.png",1,171,171,9.2642,1,2.4073,1,1.1352
"Sub004_ToD_Online","OA","Night",1,"bowlingpin1_tr.png",317,317,-0.168900352,0.181123452,5.3452,149,-0.197786133,0.149042542,"Bckg34.jpg",301,48,49,2,1,1,67,301,219,51,324,301,"bowlingpin1_tr.png",1,-53,307,5.4623,1,1.5818,1,0.6588
"Sub004_ToD_Online","OA","Night",1,"bowls1_tr.png",434,74,0.238061333,0.068262989,5.6733,149,-0.181123452,0.168900352,"Bckg103.jpg",76,79,47,2,1,1,79,76,238,207,139,76,"bowls1_tr.png",1,313,313,6.7387,1,1.7611,1,1.3719
"Sub004_ToD_Online","OA","Night",1,"christmasstocking1_tr.png",524,164,0.068262989,-0.238061333,5.9258,149,0.116267013,-0.218666448,"Bckg136.jpg",165,50,97,3,1,1,85,165,322,246,121,165,"christmasstocking1_tr.png",1,152,152,7.67,1,1.8892,1,1.0659
"Sub004_ToD_Online","OA","Night",1,"coat1_tr.png",469,109,0.234162469,-0.080628604,6.9817,149,0.192464137,0.155854385,"Bckg108.jpg",94,102,71,2,1,1,61,94,309,13,198,94,"coat1_tr.png",1,51,51,5.2725,1,7.161,2,1.5663
"Sub004_ToD_Online","OA","Night",1,"coke1_tr.png",-29,331,-0.12006556,0.216604005,5.4639,149,-0.175118579,0.175118579,"Bckg78.jpg",322,74,45,2,1,1,42,322,31,323,307,322,"coke1_tr.png",1,315,315,3.1115,1,3.7042,1,1.2798
"Sub004_ToD_Online","OA","Night",1,"dress1_tr.png",445,85,0.246712668,0.021584562,5.4582,149,0.247315667,0.012961265,"Bckg96.jpg",83,51,73,2,1,1,71,83,239,71,9,83,"dress1_tr.png",1,87,87,8.185,1,1.5662,1,1.1843
"Sub004_ToD_Online","OA","Night",1,"eggs1_tr.png",92,92,0.247504205,-0.008643037,3.5971,149,0.247617351,-0.004322177,"Bckg132.jpg",84,28,11,1,1,1,39,84,124,265,170,84,"eggs1_tr.png",1,451,91,9.0325,1,3.1639,1,1.6019
"Sub004_ToD_Online","OA","Night",1,"grater1_tr.png",223,223,-0.168900352,-0.181123452,3.7596,149,-0.155854385,-0.192464137,"Bckg118.jpg",227,108,18,1,1,1,34,227,183,311,225,227,"grater1_tr.png",1,219,219,8.1061,1,4.7082,1,2.1825
"Sub004_ToD_Online","OA","Night",1,"handsoap1_tr.png",418,58,0.210023411,0.131237192,2.9472,149,-0.245809087,-0.030181561,"Bckg73.jpg",74,57,87,3,1,1,83,74,352,41,5,74,"handsoap1_tr.png",1,-97,263,6.7325,1,3.3836,1,1.0446
"Sub004_ToD_Online","OA","Night",1,"hotdog1_tr.png",503,143,0.149042542,-0.197786133,4.4252,149,0.096766545,-0.227967694,"Bckg126.jpg",152,42,69,2,1,1,70,152,327,275,320,152,"hotdog1_tr.png",1,157,157,6.1057,1,1.8155,1,1.0871
"Sub004_ToD_Online","OA","Night",1,"jellybeans1_tr.png",243,243,-0.220662283,-0.112433049,4.2756,149,-0.138486958,-0.205315358,"Bckg46.jpg",235,49,58,2,1,1,47,235,347,110,157,235,"jellybeans1_tr.png",1,214,214,7.5551,1,1.7054,1,1.6158
"Sub004_ToD_Online","OA","Night",1,"kite1_tr.png",187,187,-0.030181561,-0.245809087,4.7319,149,0.055710269,-0.241307687,"Bckg128.jpg",181,115,44,2,1,1,52,181,59,221,177,181,"kite1_tr.png",1,167,167,6.3686,1,2.487,1,0.7006
"Sub004_ToD_Online","OA","Night",1,"pan1_tr.png",129,129,0.192464137,-0.155854385,3.293,149,0.165713587,-0.184043584,"Bckg58.jpg",133,116,8,1,1,1,38,133,89,30,229,133,"pan1_tr.png",1,138,138,7.5495,1,4.915,2,1.8493
"Sub004_ToD_Online","OA","Night",1,"partyhats1_tr.png",49,49,0.186907654,0.162476345,5.5249,149,0.155854385,0.192464137,"Bckg110.jpg",52,18,117,3,1,1,105,52,175,231,196,52,"partyhats1_tr.png",1,399,39,6.9058,1,1.9578,1,0.9623
"Sub004_ToD_Online","OA","Night",1,"pickle1_tr.png",139,139,0.162476345,-0.186907654,3.3937,149,0.165713587,-0.184043584,"Bckg66.jpg",150,83,109,3,1,1,81,150,65,78,256,150,"pickle1_tr.png",1,138,138,5.144,1,1.7495,1,1.0164
"Sub004_ToD_Online","OA","Night",1,"podium1_tr.png",-23,337,-0.096766545,0.227967694,4.097,149,-0.165713587,0.184043584,"Bckg75.jpg",356,113,111,3,1,1,114,356,73,322,182,356,"podium1_tr.png",1,318,318,5.8242,1,1.7464,1,1.6788
"Sub004_ToD_Online","OA","Night",1,"popcorn1_tr.png",145,145,0.142049112,-0.202867157,3.2967,149,0.15918961,-0.18971479,"Bckg76.jpg",144,15,96,3,1,1,99,144,211,30,310,144,"popcorn1_tr.png",1,140,140,6.006,1,8.8655,1,1.2776
"Sub004_ToD_Online","OA","Night",1,"rollingpin1_tr.png",226,226,-0.178148149,-0.172035667,4.9163,149,-0.184043584,-0.165713587,"Bckg69.jpg",228,89,90,3,1,1,110,228,12,120,126,228,"rollingpin1_tr.png",1,228,228,6.4681,1,1.6441,1,0.95
"Sub004_ToD_Online","OA","Night",1,"rubikscube1_tr.png",116,116,0.222590902,-0.108564837,5.9868,149,0.210023411,-0.131237192,"Bckg122.jpg",113,105,54,2,1,1,51,113,4,222,200,113,"rubikscube1_tr.png",1,122,122,4.9442,1,1.9835,1,0.9547
"Sub004_ToD_Online","OA","Night",1,"scarf1_tr.png",273,273,-0.247315667,0.012961265,3.4254,149,0.145567998,0.20035716,"Bckg51.jpg",276,59,31,1,1,1,7,276,231,56,236,276,"scarf1_tr.png",1,36,36,8.6099,1,1.2494,2,3.8335
"Sub004_ToD_Online","OA","Night",1,"scrabble1_tr.png",26,26,0.108564837,0.222590902,4.9413,149,0.184043584,-0.165713587,"Bckg91.jpg",15,39,22,1,1,1,20,15,152,156,110,15,"scrabble1_tr.png",1,132,132,4.5244,1,2.0421,1,1.3841
"Sub004_ToD_Online","OA","Night",1,"seashell1_tr.png",200,200,-0.084703023,-0.232719642,4.0352,149,-0.123827535,-0.214475582,"Bckg8.jpg",205,13,114,3,1,1,116,205,224,134,59,205,"seashell1_tr.png",1,210,210,4.9276,1,1.5272,1,0.8837
"Sub004_ToD_Online","OA","Night",1,"silvertray1_tr.png",287,287,-0.236833721,0.072407335,5.93,149,-0.175118579,-0.175118579,"Bckg64.jpg",288,6,4,1,1,1,31,288,241,343,248,288,"silvertray1_tr.png",1,225,225,9.8471,1,3.0248,1,0.9276
"Sub004_ToD_Online","OA","Night",1,"soccerball1_tr.png",44,44,0.172035667,0.178148149,3.4208,149,0.168900352,-0.181123452,"Bckg101.jpg",43,53,67,2,1,1,65,43,86,145,39,43,"soccerball1_tr.png",1,137,137,7.022,1,3.1134,1,1.7184
"Sub004_ToD_Online","OA","Night",1,"suit1_tr.png",235,235,-0.202867157,-0.142049112,4.92,149,0.181123452,-0.168900352,"Bckg52.jpg",262,36,62,2,1,1,43,262,153,255,138,262,"suit1_tr.png",1,493,133,13.5167,1,3.5026,2,1.9899
"Sub004_ToD_Online","OA","Night",1,"telephonebooth1_tr.png",-144,216,-0.145567998,-0.20035716,6.972,149,-0.186907654,-0.162476345,"Bckg107.jpg",214,63,99,3,1,1,87,214,64,281,300,214,"telephonebooth1_tr.png",1,229,229,3.8755,1,2.3921,1,1.0796
"Sub004_ToD_Online","OA","Night",1,"tennisball1_tr.png",378,18,0.076529625,0.235533968,6.2068,149,0.100730392,0.226244164,"Bckg125.jpg",15,31,35,1,1,1,5,15,270,276,311,15,"tennisball1_tr.png",1,384,24,5.0615,1,3.3279,1,1.3853
"Sub004_ToD_Online","OA","Night",1,"toaster1_tr.png",363,3,0.012961265,0.247315667,5.2337,149,-0.162476345,-0.186907654,"Bckg104.jpg",358,119,37,1,1,1,1,358,291,211,356,358,"toaster1_tr.png",1,221,221,11.3842,1,3.1422,1,3.1458
"Sub004_ToD_Online","OA","Night",1,"toothpaste1_tr.png",260,260,-0.243892633,-0.043004852,3.7652,149,-0.241307687,-0.055710269,"Bckg38.jpg",259,1,94,3,1,1,94,259,232,85,230,259,"toothpaste1_tr.png",1,-103,257,7.4686,1,2.0946,1,1.1204
"Sub004_ToD_Online","OA","Night",1,"towels1_tr.png",194,194,-0.059913184,-0.240298656,3.8077,149,-0.181123452,-0.168900352,"Bckg115.jpg",193,37,79,2,1,1,74,193,106,21,53,193,"towels1_tr.png",1,-133,227,9.6955,1,2.665,1,0.9777
"Sub004_ToD_Online","OA","Night",1,"train1_tr.png",115,115,0.224451718,-0.104663555,5.0711,149,0.175118579,-0.175118579,"Bckg61.jpg",127,104,25,1,1,1,6,127,71,191,165,127,"train1_tr.png",1,135,135,6.3471,1,1.9829,1,1.1172
"Sub004_ToD_Online","OA","Night",1,"trophy1_tr.png",68,68,0.229621782,0.092773222,2.8622,149,-0.15918961,0.18971479,"Bckg68.jpg",75,99,104,3,1,1,119,75,66,178,228,75,"trophy1_tr.png",1,-40,320,7.0897,1,1.6489,2,1.3039
"Sub004_ToD_Online","OA","Night",1,"turtle1_tr.png",213,213,-0.134882618,-0.207701018,5.9604,149,-0.15918961,-0.18971479,"Bckg44.jpg",223,61,3,1,1,1,3,223,185,158,305,223,"turtle1_tr.png",1,220,220,7.7499,1,2.3674,1,0.8649
"Sub004_ToD_Online","OA","Night",1,"umbrella1_tr.png",134,134,0.178148149,-0.172035667,2.7141,149,0.184043584,-0.165713587,"Bckg50.jpg",134,101,98,3,1,1,96,134,64,344,85,134,"umbrella1_tr.png",1,492,132,6.4613,1,1.8445,1,0.7373
"Sub004_ToD_Online","OA","Night",1,"valentinesdaycard1_tr.png",334,334,-0.108564837,0.222590902,5.1615,149,-0.080628604,0.234162469,"Bckg111.jpg",338,26,24,1,1,1,11,338,234,203,108,338,"valentinesdaycard1_tr.png",1,-19,341,7.555,1,2.551,1,1.4486
"Sub004_ToD_Online","OA","Night",1,"waterfilter1_tr.png",478,118,0.218666448,-0.116267013,4.9739,149,0.165713587,0.184043584,"Bckg123.jpg",115,56,106,3,1,1,118,115,280,232,286,115,"waterfilter1_tr.png",1,402,42,6.9923,1,2.1672,1,2.0648
"Sub005_ToD_Online","OA","Morning",1,"abacus1_tr.png",301,301,-0.134388849,0.080748967,11.0274,133,-0.155256723,0.021819909,"Bckg135.jpg",299,41,18,1,1,1,15,299,113,108,23,299,"abacus1_tr.png",1,278,278,5.7611,1,1.7837,1,1.817
"Sub005_ToD_Online","OA","Morning",1,"apple1_tr.png",473,113,0.144319071,-0.061259811,3.7047,133,0.140915196,-0.068728933,"Bckg81.jpg",114,62,78,2,1,1,70,114,347,32,264,114,"apple1_tr.png",1,116,116,5.9934,1,1.2656,1,0.5743
"Sub005_ToD_Online","OA","Morning",1,"banana1_tr.png",407,47,0.114663476,0.106925422,9.7437,133,0.123546312,0.096524958,"Bckg93.jpg",44,114,5,1,1,1,2,44,233,78,338,44,"banana1_tr.png",1,52,52,5.3316,1,3.0163,1,0.7772
"Sub005_ToD_Online","OA","Morning",1,"basket1_tr.png",102,102,0.153356446,-0.032596919,4.5862,133,0.155923649,-0.016388236,"Bckg24.jpg",110,8,64,2,1,1,66,110,14,332,96,110,"basket1_tr.png",1,456,96,8.7321,1,2.9407,1,0.7853
"Sub005_ToD_Online","OA","Morning",1,"bathingsuit1_tr.png",299,299,-0.137125082,0.076009674,1.892,133,-0.137125082,0.076009674,"Bckg19.jpg",288,65,34,1,1,1,33,288,311,51,176,288,"bathingsuit1_tr.png",1,-61,299,3.8155,1,1.6,1,0.5506
"Sub005_ToD_Online","OA","Morning",1,"bell1_tr.png",341,341,-0.051043396,0.148240785,9.161,133,-0.032596919,0.153356446,"Bckg36.jpg",349,78,30,1,1,1,18,349,287,282,294,349,"bell1_tr.png",1,348,348,9.3992,1,4.5582,1,0.9048
"Sub005_ToD_Online","OA","Morning",1,"bird1_tr.png",38,38,0.096524958,0.123546312,4.3443,133,0.071177775,0.139694248,"Bckg2.jpg",39,72,87,3,1,1,81,39,118,137,33,39,"bird1_tr.png",1,27,27,7.3054,1,1.8737,1,0.9738
"Sub005_ToD_Online","OA","Morning",1,"bowls1_tr.png",80,80,0.154400641,0.027224999,6.6739,133,0.137125082,0.076009674,"Bckg103.jpg",76,79,54,2,1,1,58,76,238,207,139,76,"bowls1_tr.png",1,61,61,7.4894,1,2.7594,1,1.3732
"Sub005_ToD_Online","OA","Morning",1,"cabinet1_tr.png",379,19,0.051043396,0.148240785,6.54,133,-2.88005e-17,0.15678252,"Bckg13.jpg",355,110,86,3,1,1,104,355,291,250,164,355,"cabinet1_tr.png",1,360,0,4.1387,1,1.6131,1,0.2174
"Sub005_ToD_Online","OA","Morning",1,"christmasstocking1_tr.png",148,148,0.083082078,-0.132959118,8.0112,133,0.087671673,-0.1299786,"Bckg136.jpg",165,50,79,2,1,1,79,165,322,246,121,165,"christmasstocking1_tr.png",1,146,146,6.7656,1,1.4075,1,0.6087
"Sub005_ToD_Online","OA","Morning",1,"coke1_tr.png",-41,319,-0.102858588,0.11832527,5.2552,133,-0.002736232,-0.156758641,"Bckg78.jpg",322,74,74,2,1,1,44,322,31,323,307,322,"coke1_tr.png",1,541,181,10.3699,1,3.5463,2,0.918
"Sub005_ToD_Online","OA","Morning",1,"cookie1_tr.png",198,198,-0.048448463,-0.149109037,6.059,133,-0.013664497,-0.156185915,"Bckg1.jpg",196,109,76,2,1,1,62,196,142,307,242,196,"cookie1_tr.png",1,185,185,12.6065,1,3.2877,1,0.6924
"Sub005_ToD_Online","OA","Morning",1,"cow1_tr.png",344,344,-0.043215119,0.150709031,8.81,133,-0.076009674,0.137125082,"Bckg113.jpg",352,24,98,3,1,1,96,352,172,11,137,352,"cow1_tr.png",1,-29,331,2.1852,1,1.2408,1,0.5411
"Sub005_ToD_Online","OA","Morning",1,"cucumber1_tr.png",424,64,0.140915196,0.068728933,4.2708,133,0.155923649,0.016388236,"Bckg92.jpg",82,87,38,1,1,1,25,82,286,332,303,82,"cucumber1_tr.png",1,444,84,4.1579,1,2.7762,1,0.9961
"Sub005_ToD_Online","OA","Morning",1,"dog1_tr.png",158,158,0.058731766,-0.145366221,3.6432,133,0.104907983,-0.116512118,"Bckg23.jpg",167,111,109,3,1,1,87,167,16,26,214,167,"dog1_tr.png",1,138,138,3.8648,1,2.0013,1,0.3709
"Sub005_ToD_Online","OA","Morning",1,"fantacan1_tr.png",134,134,0.112779907,-0.10891029,4.1168,133,0.116512118,-0.104907983,"Bckg86.jpg",126,84,67,2,1,1,75,126,32,278,53,126,"fantacan1_tr.png",1,132,132,4.7288,1,1.3094,1,1.7429
"Sub005_ToD_Online","OA","Morning",1,"goggle1_tr.png",29,29,0.076009674,0.137125082,7.2297,133,0.096524958,0.123546312,"Bckg120.jpg",25,96,81,3,1,1,114,25,157,292,131,25,"goggle1_tr.png",1,398,38,4.0711,1,1.5222,1,0.5514
"Sub005_ToD_Online","OA","Morning",1,"hammer1_tr.png",235,235,-0.128428722,-0.089926759,8.716,133,-0.106925422,-0.114663476,"Bckg138.jpg",237,118,3,1,1,1,26,237,139,321,245,237,"hammer1_tr.png",1,223,223,4.4867,1,1.1816,1,1.1179
"Sub005_ToD_Online","OA","Morning",1,"highheel1_tr.png",130,130,0.120102378,-0.100777861,6.1734,133,0.140915196,-0.068728933,"Bckg57.jpg",128,77,84,3,1,1,99,128,108,34,194,128,"highheel1_tr.png",1,116,116,4.2541,1,1.2826,1,0.4008
"Sub005_ToD_Online","OA","Morning",1,"hotdog1_tr.png",505,145,0.089926759,-0.128428722,7.7046,133,0.148240785,-0.051043396,"Bckg126.jpg",152,42,115,3,1,1,92,152,327,275,320,152,"hotdog1_tr.png",1,109,109,9.2964,1,1.7843,1,0.302
"Sub005_ToD_Online","OA","Morning",1,"kite1_tr.png",181,181,-0.002736232,-0.156758641,5.6179,133,0.110861983,-0.110861983,"Bckg128.jpg",181,115,24,1,1,1,21,181,59,221,177,181,"kite1_tr.png",1,135,135,4.6194,1,4.1566,1,1.5106
"Sub005_ToD_Online","OA","Morning",1,"lei1_tr.png",50,50,0.120102378,0.100777861,5.2813,133,0.104907983,0.116512118,"Bckg119.jpg",49,5,21,1,1,1,1,49,174,32,226,49,"lei1_tr.png",1,42,42,3.7006,1,1.595,1,0.4505
"Sub005_ToD_Online","OA","Morning",1,"lipstick1_tr.png",100,100,0.154400641,-0.027224999,7.758,133,0.156185915,-0.013664497,"Bckg22.jpg",106,22,29,1,1,1,34,106,284,129,228,106,"lipstick1_tr.png",1,95,95,2.3424,1,1.7674,1,1.5188
"Sub005_ToD_Online","OA","Morning",1,"loaf1_tr.png",457,97,0.155613887,-0.019106983,3.1564,133,0.147327377,-0.05362278,"Bckg90.jpg",101,25,63,2,1,1,69,101,357,138,325,101,"loaf1_tr.png",1,110,110,3.0752,1,3.458,1,0.5426
"Sub005_ToD_Online","OA","Morning",1,"motorcycle1_tr.png",256,256,-0.152125409,-0.037929124,5.2211,133,-0.156758641,0.002736232,"Bckg100.jpg",260,4,114,3,1,1,84,260,342,17,98,260,"motorcycle1_tr.png",1,-89,271,4.1483,1,1.8621,1,0.7082
"Sub005_ToD_Online","OA","Morning",1,"mouthwash1_tr.png",-11,349,-0.029915515,0.153901984,3.7386,133,-0.016388236,0.155923649,"Bckg109.jpg",352,100,93,3,1,1,108,352,115,250,226,352,"mouthwash1_tr.png",1,354,354,3.7154,1,2.6518,1,0.3954
"Sub005_ToD_Online","OA","Morning",1,"oven1_tr.png",131,131,0.11832527,-0.102858588,8.2664,133,0.134388849,-0.080748967,"Bckg55.jpg",111,9,65,2,1,1,55,111,305,27,70,111,"oven1_tr.png",1,121,121,4.914,1,5.1556,1,0.722
"Sub005_ToD_Online","OA","Morning",1,"pan1_tr.png",131,131,0.11832527,-0.102858588,10.5002,133,0.150709031,-0.043215119,"Bckg58.jpg",133,116,7,1,1,1,16,133,89,30,229,133,"pan1_tr.png",1,106,106,7.1881,1,2.5586,1,0.5875
"Sub005_ToD_Online","OA","Morning",1,"penguin1_tr.png",419,59,0.134388849,0.080748967,3.7045,133,0.149109037,0.048448463,"Bckg114.jpg",71,7,103,3,1,1,107,71,333,350,66,71,"penguin1_tr.png",1,432,72,3.4359,1,2.6058,1,0.3182
"Sub005_ToD_Online","OA","Morning",1,"pickle1_tr.png",137,137,0.106925422,-0.114663476,8.1639,133,0.123546312,-0.096524958,"Bckg66.jpg",150,83,73,2,1,1,51,150,65,78,256,150,"pickle1_tr.png",1,128,128,3.8039,1,2.5056,1,1.9531
"Sub005_ToD_Online","OA","Morning",1,"pin1_tr.png",310,310,-0.120102378,0.100777861,7.8918,133,-0.15678252,1.92003e-17,"Bckg59.jpg",300,82,23,1,1,1,4,300,260,88,40,300,"pin1_tr.png",1,-90,270,5.7107,1,3.6764,1,1.1975
"Sub005_ToD_Online","OA","Morning",1,"popcorn1_tr.png",141,141,0.098666437,-0.121842902,4.9733,133,0.100777861,-0.120102378,"Bckg76.jpg",144,15,88,3,1,1,120,144,211,30,310,144,"popcorn1_tr.png",1,140,140,4.0376,1,1.4781,1,0.3511
"Sub005_ToD_Online","OA","Morning",1,"qtips1_tr.png",167,167,0.035268393,-0.152764194,3.4027,133,0.019106983,-0.155613887,"Bckg129.jpg",171,92,111,3,1,1,116,171,235,155,124,171,"qtips1_tr.png",1,173,173,5.2752,1,2.58,1,0.6516
"Sub005_ToD_Online","OA","Morning",1,"ricecooker1_tr.png",22,22,0.058731766,0.145366221,6.1626,133,0.040578302,0.151440285,"Bckg102.jpg",14,19,62,2,1,1,76,14,178,267,92,14,"ricecooker1_tr.png",1,375,15,5.9737,1,2.6851,1,0.8172
"Sub005_ToD_Online","OA","Morning",1,"rollingpin1_tr.png",224,224,-0.10891029,-0.112779907,4.8993,133,-0.100777861,-0.120102378,"Bckg69.jpg",228,89,49,2,1,1,73,228,12,120,126,228,"rollingpin1_tr.png",1,220,220,4.8145,1,3.4441,1,0.6019
"Sub005_ToD_Online","OA","Morning",1,"scrabble1_tr.png",16,16,0.043215119,0.150709031,7.5797,133,0.043215119,0.150709031,"Bckg91.jpg",15,39,70,2,1,1,78,15,152,156,110,15,"scrabble1_tr.png",1,16,16,4.2703,1,1.4501,1,0.6389
"Sub005_ToD_Online","OA","Morning",1,"seashell1_tr.png",222,222,-0.104907983,-0.116512118,5.133,133,-0.07839126,-0.135777645,"Bckg8.jpg",205,13,71,2,1,1,45,205,224,134,59,205,"seashell1_tr.png",1,210,210,7.3706,1,3.705,2,1.9515
"Sub005_ToD_Online","OA","Morning",1,"skippingrope1_tr.png",59,59,0.134388849,0.080748967,6.1723,133,0.142093219,0.066259156,"Bckg7.jpg",60,45,50,2,1,1,46,60,87,213,277,60,"skippingrope1_tr.png",1,65,65,8.2712,1,4.2096,1,0.4536
"Sub005_ToD_Online","OA","Morning",1,"slide1_tr.png",54,54,0.126839723,0.092154453,5.9312,133,0.128428722,0.089926759,"Bckg94.jpg",44,44,118,3,1,1,110,44,4,217,28,44,"slide1_tr.png",1,415,55,6.6558,1,2.8513,1,1.0867
"Sub005_ToD_Online","OA","Morning",1,"soccerball1_tr.png",46,46,0.112779907,0.10891029,7.4995,133,0.121842902,0.098666437,"Bckg101.jpg",43,53,28,1,1,1,13,43,86,145,39,43,"soccerball1_tr.png",1,51,51,5.6069,1,1.3906,1,0.8733
"Sub005_ToD_Online","OA","Morning",1,"spoon1_tr.png",143,143,0.094354076,-0.125212088,4.9226,133,0.076009674,-0.137125082,"Bckg67.jpg",161,10,104,3,1,1,88,161,301,195,183,161,"spoon1_tr.png",1,151,151,8.6426,1,3.2467,2,2.2272
"Sub005_ToD_Online","OA","Morning",1,"starfish1_tr.png",77,77,0.152764194,0.035268393,4.2233,133,0.14993187,0.045838773,"Bckg106.jpg",77,54,112,3,1,1,102,77,197,61,78,77,"starfish1_tr.png",1,73,73,3.1955,1,1.696,1,0.4673
"Sub005_ToD_Online","OA","Morning",1,"steeringwheel1_tr.png",230,230,-0.120102378,-0.100777861,5.6073,133,-0.125212088,-0.094354076,"Bckg62.jpg",229,90,47,2,1,1,60,229,132,225,181,229,"steeringwheel1_tr.png",1,233,233,6.6231,1,2.8887,2,1.2926
"Sub005_ToD_Online","OA","Morning",1,"stoplights1_tr.png",216,216,-0.092154453,-0.126839723,6.6596,133,-0.068728933,-0.140915196,"Bckg53.jpg",219,60,42,2,1,1,54,219,214,124,240,219,"stoplights1_tr.png",1,206,206,5.3647,1,1.9217,1,0.4901
"Sub005_ToD_Online","OA","Morning",1,"telephonebooth1_tr.png",222,222,-0.104907983,-0.116512118,7.5414,133,-0.125212088,-0.094354076,"Bckg107.jpg",214,63,26,1,1,1,10,214,64,281,300,214,"telephonebooth1_tr.png",1,233,233,2.6539,1,3.2497,1,1.0257
"Sub005_ToD_Online","OA","Morning",1,"toothpaste1_tr.png",262,262,-0.155256723,-0.021819909,5.2231,133,-0.146369092,-0.05618583,"Bckg38.jpg",259,1,96,3,1,1,118,259,232,85,230,259,"toothpaste1_tr.png",1,249,249,5.3054,1,1.3183,1,0.4155
