"sub_id","AgeGroup","ToD_Condition","Date","block","absavg_learning","minavg_learning","outlier_Learning_Age","absavg_recall","minavg_recall","outlier_Recall_Age"
"Sub021_ToD_Online","YA","Morning","25/10/24","2",4.4,0.5,FALSE,33.6,-7.2,FALSE
"Sub021_ToD_Online","YA","Morning","25/10/24","3",4.84210526315789,1.57894736842105,FALSE,9.31578947368421,2.89473684210526,FALSE
"Sub021_ToD_Online","YA","Morning","25/10/24","Overall",4.50877192982456,1.35087719298246,FALSE,31.1228070175439,-3.2280701754386,FALSE
"Sub022_ToD_Online","YA","Morning","25/10/24","1",5.13333333333333,3,FALSE,21.3333333333333,-1.46666666666667,FALSE
"Sub022_ToD_Online","YA","Morning","25/10/24","2",15.8,9.8,FALSE,66.2,0.2,FALSE
"Sub022_ToD_Online","YA","Morning","25/10/24","3",4.55555555555556,2.77777777777778,FALSE,32.5555555555556,-1,FALSE
"Sub022_ToD_Online","YA","Morning","25/10/24","Overall",8.11764705882353,4.94117647058824,FALSE,37.5,-0.852941176470588,FALSE
"Sub023_ToD_Online","YA","Morning","25/10/24","1",7.30769230769231,-0.0769230769230769,FALSE,13.7692307692308,-2.07692307692308,FALSE
"Sub023_ToD_Online","YA","Morning","25/10/24","2",8.53846153846154,1.46153846153846,FALSE,44.2307692307692,-10.3846153846154,FALSE
"Sub023_ToD_Online","YA","Morning","25/10/24","3",4.13333333333333,-0.8,FALSE,45.8,15.2666666666667,FALSE
"Sub023_ToD_Online","YA","Morning","25/10/24","Overall",6.53658536585366,0.146341463414634,FALSE,35.1463414634146,1.63414634146341,FALSE
"Sub024_ToD_Online","YA","Night","25/10/24","1",3.8,-1.9,FALSE,29.1,22.4,FALSE
"Sub024_ToD_Online","YA","Night","25/10/24","2",4.88888888888889,1.44444444444444,FALSE,13.8333333333333,-4.61111111111111,FALSE
"Sub024_ToD_Online","YA","Night","25/10/24","3",3.14285714285714,0.428571428571429,FALSE,16.7857142857143,-14.3571428571429,FALSE
"Sub024_ToD_Online","YA","Night","25/10/24","Overall",4,-0.115384615384615,FALSE,20.5,3.15384615384615,FALSE
"Sub025_ToD_Online","YA","Night","25/10/24","1",12.3157894736842,-0.315789473684211,FALSE,13.5263157894737,2.68421052631579,FALSE
"Sub025_ToD_Online","YA","Night","25/10/24","2",14.8,7.1,FALSE,13.7,3.1,FALSE
"Sub025_ToD_Online","YA","Night","25/10/24","3",11,2.9,FALSE,12.9,0,FALSE
