"sub_id","AgeGroup","ToD_Condition","collected_by","outlier_Recall_Age","absavg_recall_blockOverall","absavg_recall_block1","absavg_recall_block2","absavg_recall_block3","minavg_recall_blockOverall","minavg_recall_block1","minavg_recall_block2","minavg_recall_block3","outlier_Learning_Age","absavg_learning_blockOverall","absavg_learning_block1","absavg_learning_block2","absavg_learning_block3","minavg_learning_blockOverall","minavg_learning_block1","minavg_learning_block2","minavg_learning_block3","CorrectRecallOld_blockOverall","ForgetRecallOld_blockOverall","CorrectRecallNew_blockOverall","NewRecallOld_blockOverall"
"Sub084_ToD","YA","Morning","Julia",FALSE,30.6428571428571,32.6111111111111,32.4210526315789,27,18.8571428571429,21.3888888888889,12.4210526315789,22.8947368421053,FALSE,3.64285714285714,3.61111111111111,4.15789473684211,3.15789473684211,0.642857142857143,1.27777777777778,1.31578947368421,-0.631578947368421,56,4,23,1
"Sub085_ToD","YA","Morning","Julia",FALSE,34.6,36,34.8461538461538,32.8461538461538,-8.85,-24,-2.23076923076923,0.846153846153846,FALSE,3.75,3.78571428571429,4.30769230769231,3.15384615384615,0.3,0.642857142857143,-0.153846153846154,0.384615384615385,40,20,23,1
"Sub086_ToD","YA","Morning","Julia",FALSE,30.94,23.2,34.9411764705882,33.6111111111111,5.22,11.0666666666667,4.47058823529412,1.05555555555556,FALSE,7.82,5.33333333333333,7.58823529411765,10.1111111111111,-0.1,0.933333333333333,-0.882352941176471,-0.222222222222222,50,10,24,0
"Sub087_ToD","YA","Morning","Julia",FALSE,36.6153846153846,29.625,48.8888888888889,30.5555555555556,-6.38461538461539,15.125,-42.6666666666667,10.7777777777778,FALSE,7.30769230769231,10.25,3.33333333333333,8.66666666666667,-4,-7,-2.66666666666667,-2.66666666666667,26,34,24,0
"Sub088_ToD","YA","Morning","Julia",FALSE,21.2758620689655,25.2105263157895,27.4,10.8947368421053,-2.89655172413793,-11.4210526315789,2.4,0.0526315789473684,FALSE,4.74137931034483,5.47368421052632,4.7,4.05263157894737,0.362068965517241,-1.15789473684211,1.9,0.263157894736842,58,2,23,1
"Sub089_ToD","OA","Morning","Julia",FALSE,8.7,8.05,9.05,9,-3.93333333333333,-5.05,-2.25,-4.5,FALSE,9.98333333333333,9.4,8.65,11.9,-3.41666666666667,-2,-2.85,-5.4,60,0,24,0
"Sub090_ToD","OA","Morning","Julia",FALSE,46.9591836734694,67.8125,37.5625,36.1764705882353,15.1632653061224,26.5625,6.8125,12.2941176470588,FALSE,8.22448979591837,4.875,14.625,5.35294117647059,-2.75510204081633,-1,-10.125,2.52941176470588,49,11,24,0
"Sub091_ToD","YA","Morning","Julia",FALSE,39.9090909090909,40.5,41.5789473684211,37.1875,22.8909090909091,13.3,23.7894736842105,33.8125,FALSE,7.23636363636364,6.1,7.68421052631579,8.125,-0.0727272727272727,1.8,0.210526315789474,-2.75,55,5,23,1
"Sub092_ToD","OA","Night","Julia",FALSE,12.1481481481481,10.8888888888889,8.05882352941176,17,2.66666666666667,1.66666666666667,-4.76470588235294,10.2631578947368,FALSE,8.75925925925926,8.27777777777778,8,9.89473684210526,-2.61111111111111,3.38888888888889,-3.29411764705882,-7.68421052631579,54,6,24,0
"Sub093_ToD","OA","Night","Julia",FALSE,23.4821428571429,22.6315789473684,24.5789473684211,23.2222222222222,-6.375,-7.47368421052632,-5.21052631578947,-6.44444444444444,FALSE,5.98214285714286,5.63157894736842,4.94736842105263,7.44444444444444,-0.160714285714286,-2.26315789473684,1.26315789473684,0.555555555555556,56,4,24,0
"Sub094_ToD","YA","Night","Julia",FALSE,21.9491525423729,16.7368421052632,27.5,21.35,-11.135593220339,6,-22.4,-16.15,FALSE,4.74576271186441,4.42105263157895,4.75,5.05,0.23728813559322,-0.631578947368421,1.05,0.25,59,1,22,2
"Sub095_ToD","YA","Night","Julia",FALSE,42.2222222222222,39.3,32.8888888888889,56.375,-9.48148148148148,-27.9,-16.4444444444444,21.375,FALSE,8.22222222222222,4.3,7.77777777777778,13.625,-2.22222222222222,2.3,-6,-3.625,27,33,24,0
"Sub096_ToD","YA","Night","Julia",FALSE,22.0833333333333,10.4705882352941,23,36,-1.125,2.35294117647059,-3.66666666666667,-2.15384615384615,FALSE,7.27083333333333,4.35294117647059,9.05555555555556,8.61538461538461,0.604166666666667,-1.17647058823529,4.61111111111111,-2.61538461538462,48,12,23,1
"Sub097_ToD","YA","Night","Julia",FALSE,48.6875,47.4117647058824,42.2941176470588,58,-17.3125,-26.8235294117647,-0.176470588235294,-26.5714285714286,FALSE,6.1875,5.47058823529412,5.64705882352941,7.71428571428571,1.72916666666667,2.05882352941176,1.05882352941176,2.14285714285714,48,12,18,6
"Sub098_ToD","YA","Night","Julia",FALSE,65.7666666666667,64.6,89,38.6666666666667,0.566666666666667,5,-7.54545454545455,5.55555555555556,FALSE,6.73333333333333,8.8,5.09090909090909,6.44444444444444,-1.06666666666667,-3.4,-1.27272727272727,1.77777777777778,30,30,24,0
"Sub099_ToD","OA","Night","Julia",FALSE,17.9107142857143,8.4,23.5555555555556,22.8333333333333,6.16071428571429,2.7,12.7777777777778,3.38888888888889,FALSE,4.46428571428571,6.15,4.11111111111111,2.94444444444444,-0.785714285714286,-1.25,-0.666666666666667,-0.388888888888889,56,4,23,1
"Sub100_ToD","OA","Night","Julia",FALSE,45.6756756756757,54.1666666666667,38.8461538461538,44.5833333333333,-2.48648648648649,-8.16666666666667,-5,5.91666666666667,FALSE,6.13513513513514,4.75,5.38461538461539,8.33333333333333,-1.91891891891892,-0.75,-0.307692307692308,-4.83333333333333,37,23,21,3
"Sub101_ToD","OA","Night","Julia",FALSE,24.2745098039216,15.2307692307692,33.6111111111111,21.75,3.76470588235294,5.38461538461539,0.833333333333333,5.35,FALSE,7.3921568627451,7.61538461538461,7.38888888888889,7.25,-0.333333333333333,0.230769230769231,-1.61111111111111,0.45,51,9,24,0
"Sub102_ToD","YA","Night","Julia",FALSE,43.3818181818182,50.3157894736842,49.5263157894737,28.7647058823529,-9.74545454545455,-7.68421052631579,-8.47368421052632,-13.4705882352941,FALSE,3.50909090909091,4.31578947368421,3.31578947368421,2.82352941176471,-0.127272727272727,-1.15789473684211,0.894736842105263,-0.117647058823529,55,5,22,2
"Sub103_ToD","YA","Night","Julia",FALSE,60.6,45,72.0666666666667,69.6666666666667,6.15555555555556,22.5555555555556,-15.5333333333333,8.66666666666667,FALSE,7.8,6.5,10,7,1.31111111111111,-1.61111111111111,4.4,1.83333333333333,45,15,24,0
"Sub104_ToD","OA","Night","Julia",FALSE,19.2291666666667,24.5555555555556,17.1333333333333,14.9333333333333,2.39583333333333,-2.88888888888889,8.46666666666667,2.66666666666667,FALSE,5.875,6.83333333333333,5.6,5,-0.25,-0.277777777777778,3.2,-3.66666666666667,48,12,24,0
"Sub105_ToD","YA","Morning","Julia",FALSE,52.9411764705882,56.2142857142857,56.7272727272727,43.2222222222222,5.82352941176471,24.5,-36.5454545454545,28.5555555555556,FALSE,4,4.92857142857143,3.27272727272727,3.44444444444444,0.117647058823529,-0.642857142857143,0.727272727272727,0.555555555555556,34,26,23,1
"Sub106_ToD","YA","Morning","Julia",FALSE,41.0526315789474,39.7222222222222,51.45,31.3684210526316,-3.92982456140351,4.38888888888889,-8.65,-6.84210526315789,FALSE,6.54385964912281,5.27777777777778,6.9,7.36842105263158,0.543859649122807,1.16666666666667,1,-0.526315789473684,57,3,21,3
"Sub107_ToD","YA","Morning","Julia",FALSE,33.9130434782609,49.3333333333333,38.5333333333333,15.125,-2.17391304347826,26.4,-26.4,-6.25,FALSE,3.69565217391304,5.06666666666667,2.93333333333333,3.125,0.217391304347826,-1.46666666666667,-0.133333333333333,2.125,46,14,24,0
"Sub108_ToD","YA","Night","Julia",FALSE,33.3090909090909,22.8823529411765,31.3333333333333,43.95,-10.0363636363636,-0.0588235294117647,-14.2222222222222,-14.75,FALSE,19.4545454545455,11.5294117647059,18.0555555555556,27.45,-2.43636363636364,4.94117647058824,-1.5,-9.55,55,5,23,1
"Sub109_ToD","OA","Morning","Julia",FALSE,63.5384615384615,78.75,61.1428571428571,54,9.69230769230769,4.5,59.1428571428571,-18,FALSE,9.88461538461539,8.5,12,9.54545454545454,-1.88461538461538,1.5,-2.85714285714286,-3.72727272727273,26,34,24,0
"Sub110_ToD","OA","Morning","Julia",FALSE,25.6938775510204,22,42.8125,12.5,-0.755102040816326,2.35294117647059,-11.4375,6.625,FALSE,8.02040816326531,7.29411764705882,9.125,7.6875,4.18367346938776,3.88235294117647,3.125,5.5625,49,11,24,0
"Sub111_ToD","OA","Morning","Julia",FALSE,11.7068965517241,22.7777777777778,6.85,6.6,2.22413793103448,-0.111111111111111,3.95,2.6,FALSE,7.1551724137931,8.27777777777778,7.5,5.8,-1.63793103448276,-2.27777777777778,-1.2,-1.5,58,2,24,0
"Sub112_ToD","OA","Morning","Julia",FALSE,7.6,9.52631578947368,6.77777777777778,6.38888888888889,-1.09090909090909,-2.57894736842105,-2.33333333333333,1.72222222222222,FALSE,5.03636363636364,6.21052631578947,3.72222222222222,5.11111111111111,0.2,-0.947368421052632,-0.388888888888889,2,55,5,24,0
"Sub113_ToD","OA","Night","Julia",FALSE,38.8928571428571,46.2631578947368,27.6315789473684,43,3.53571428571429,-9.31578947368421,-0.368421052631579,21.2222222222222,FALSE,9.375,6.15789473684211,7.47368421052632,14.7777777777778,-0.0178571428571429,0.894736842105263,-3.36842105263158,2.55555555555556,56,4,24,0
"Sub114_ToD","YA","Night","Julia",FALSE,46.3076923076923,27.4705882352941,44.7647058823529,65.5555555555556,8.46153846153846,-12.5294117647059,-2.76470588235294,38.8888888888889,FALSE,6.38461538461539,5.17647058823529,6.82352941176471,7.11111111111111,0,-0.823529411764706,-0.470588235294118,1.22222222222222,52,8,23,1
"Sub115_ToD","YA","Morning","Julia",FALSE,52.5428571428571,48.6428571428571,52.4545454545455,58.1,-3.68571428571429,2.21428571428571,-23.1818181818182,9.5,FALSE,8.85714285714286,11.1428571428571,7.63636363636364,7,-0.742857142857143,-2.57142857142857,-2.18181818181818,3.4,35,25,24,0
"Sub116_ToD","OA","Morning","Julia",FALSE,13.3620689655172,17.2777777777778,11.35,11.85,-1.91379310344828,-10.6111111111111,2.15,1.85,FALSE,8.1551724137931,10.3333333333333,7.15,7.2,-2.29310344827586,-7.66666666666667,-0.25,0.5,58,2,23,1
"Sub117_ToD","YA","Morning","Julia",FALSE,65.6904761904762,44.0625,42.1111111111111,98.5294117647059,-14.6428571428571,-4.5625,5.22222222222222,-34.6470588235294,FALSE,17.2380952380952,11.0625,28.3333333333333,17.1764705882353,-6.23809523809524,-0.6875,-13.2222222222222,-7.76470588235294,42,18,23,1
"Sub118_ToD","YA","Morning","Julia",FALSE,41.2222222222222,20.2307692307692,36.875,62.625,17.8,5.46153846153846,2.375,43.25,FALSE,5.06666666666667,6.07692307692308,4.1875,5.125,-0.4,2.23076923076923,-1.9375,-1,45,15,23,1
"Sub119_ToD","OA","Morning","Julia",FALSE,33.0566037735849,39.1176470588235,40.8823529411765,20.6315789473684,-11.4339622641509,-7.47058823529412,-19.3529411764706,-7.89473684210526,FALSE,7.30188679245283,5.52941176470588,11.5882352941176,5.05263157894737,-0.924528301886792,1.17647058823529,-2.17647058823529,-1.68421052631579,53,7,23,1
"Sub120_ToD","YA","Night","Julia",FALSE,37.6341463414634,12.2666666666667,40.3846153846154,64.1538461538462,6.60975609756098,4.13333333333333,-1.15384615384615,17.2307692307692,FALSE,6.48780487804878,8.2,7.46153846153846,3.53846153846154,-1.36585365853659,-4.73333333333333,1.61538461538462,-0.461538461538462,41,19,21,3
"Sub121_ToD","OA","Night","Julia",FALSE,44.1891891891892,49,37.6363636363636,45.2142857142857,-1.16216216216216,-14.5,9.27272727272727,2.07142857142857,FALSE,7,8.33333333333333,8.18181818181818,4.92857142857143,0.297297297297297,-2.33333333333333,1.45454545454545,1.64285714285714,37,23,22,2
"Sub122_ToD","YA","Night","Julia",FALSE,89.7272727272727,60.1818181818182,NA,90.3333333333333,-8.09090909090909,-16,NA,35.6666666666667,FALSE,15.0454545454545,20.2727272727273,11.375,5.66666666666667,8.40909090909091,13.9090909090909,6.125,-5.66666666666667,22,38,23,1
"Sub123_ToD","OA","Morning","Julia",FALSE,12.6511627906977,17.5833333333333,13.7333333333333,7.9375,-0.465116279069767,-14.4166666666667,8.26666666666667,1.8125,FALSE,6.27906976744186,7.41666666666667,6,5.6875,1.02325581395349,0.25,3.73333333333333,-0.9375,43,17,24,0
"Sub124_ToD","YA","Night","Julia",FALSE,21.7,26.95,16.35,21.8,0.1,-15.95,5.15,11.1,FALSE,3.38333333333333,3.3,3.8,3.05,0.15,-0.8,1.7,-0.45,60,0,24,0
"Sub125_ToD","YA","Night","Maheria",FALSE,48.6590909090909,55.0833333333333,42.0588235294118,51,-5.75,-0.416666666666667,-9.47058823529412,-5.8,FALSE,5.06818181818182,3.41666666666667,4.82352941176471,6.66666666666667,-1.47727272727273,-2.08333333333333,-2,-0.4,44,16,24,0
"Sub126_ToD","OA","Morning","Maheria",FALSE,74.0294117647059,57.9090909090909,86.5555555555556,78.6428571428571,-4.79411764705882,1.72727272727273,-45.8888888888889,16.5,FALSE,5.61764705882353,6,5.66666666666667,5.28571428571429,-0.205882352941176,-1.09090909090909,3,-1.57142857142857,34,26,20,4
"Sub127_ToD","OA","Morning","Maheria",FALSE,85.6382978723404,71.1333333333333,96.7647058823529,87.5333333333333,7.51063829787234,-39.5333333333333,-2.88235294117647,66.3333333333333,FALSE,10.6595744680851,7.26666666666667,11.7647058823529,12.8,2.61702127659574,2.33333333333333,3.88235294117647,1.46666666666667,47,13,22,2
"Sub128_ToD","YA","Morning","Maheria",FALSE,28,38.9411764705882,23.2,21.6666666666667,9.2,29.8823529411765,-1.06666666666667,-1.77777777777778,FALSE,5.56,7.23529411764706,4.46666666666667,4.88888888888889,-0.44,0.176470588235294,0.333333333333333,-1.66666666666667,50,10,24,0
"Sub129_ToD","OA","Night","Maheria",FALSE,44.4166666666667,59.5,30.6666666666667,46.6875,-11.9583333333333,3.64285714285714,-20.1111111111111,-16.4375,FALSE,5.6875,3.5,5.05555555555556,8.3125,1.1875,-0.214285714285714,1.05555555555556,2.5625,48,12,24,0
"Sub130_ToD","YA","Morning","Maheria",FALSE,27.0851063829787,31.125,24.4666666666667,25.5,5.59574468085106,15.75,-10.3333333333333,10.375,FALSE,7.51063829787234,7,9.4,6.25,-0.0638297872340425,-3.125,2.73333333333333,0.375,47,13,24,0
"Sub131_ToD","OA","Morning","Maheria",FALSE,48.5714285714286,34.8333333333333,44,62.875,-5.61904761904762,14.3333333333333,-18.2857142857143,-9.5,FALSE,4.16666666666667,3.5,3.42857142857143,5.3125,1.64285714285714,2.66666666666667,0.714285714285714,1.6875,42,18,24,0
"Sub132_ToD","YA","Night","Maheria",FALSE,38.6818181818182,42.5,42.0714285714286,30.9285714285714,-19.3181818181818,-24.125,-13.2142857142857,-19.9285714285714,FALSE,5.81818181818182,5.25,6.85714285714286,5.42857142857143,-2.27272727272727,-1.25,-2.14285714285714,-3.57142857142857,44,16,21,3
"Sub133_ToD","OA","Morning","Maheria",FALSE,38.0961538461538,43.75,31.9375,38.5,13.0961538461538,14.625,18.9375,7.2,FALSE,8.69230769230769,7.5,9.8125,8.75,-2.07692307692308,-2.75,3.6875,-6.15,52,8,23,1
"Sub135_ToD","YA","Night","Maheria",FALSE,57.7777777777778,90.9230769230769,30.0625,58.5625,-14.8444444444444,-2.30769230769231,-9.0625,-30.8125,FALSE,8.91111111111111,10.4615384615385,8.5,8.0625,-0.333333333333333,-3.69230769230769,0.75,1.3125,45,15,24,0
"Sub136_ToD","YA","Night","Maheria",FALSE,22.3965517241379,25.2,18.6111111111111,23,-4.91379310344828,-2.9,-9.38888888888889,-2.9,FALSE,5.01724137931035,4.75,5.27777777777778,5.05,-0.879310344827586,0.55,-1.83333333333333,-1.45,58,2,23,1
"Sub137_ToD","OA","Morning","Maheria",FALSE,30.537037037037,20.6842105263158,41.3888888888889,30.0588235294118,2.94444444444444,4.68421052631579,5.5,-1.70588235294118,FALSE,6.12962962962963,8.63157894736842,4.66666666666667,4.88235294117647,-1.01851851851852,-2.84210526315789,0.111111111111111,-0.176470588235294,54,6,24,0
"Sub138_ToD","OA","Morning","Maheria",FALSE,19.1090909090909,25.8235294117647,19.3157894736842,12.8947368421053,-12.6727272727273,-14.6470588235294,-15.1052631578947,-8.47368421052632,FALSE,7.81818181818182,6,7.26315789473684,10,-1.92727272727273,1.17647058823529,-3.68421052631579,-2.94736842105263,55,5,24,0
"Sub139_ToD","YA","Morning","Maheria",FALSE,28.64,20.7,34.7222222222222,32.75,3.88,6.8,1.72222222222222,2.25,FALSE,6.36,5.65,6.72222222222222,7,-0.32,-0.65,0.388888888888889,-0.833333333333333,50,10,21,3
"Sub140_ToD","OA","Morning","Maheria",FALSE,28.2545454545455,24.3333333333333,35.4444444444444,25.1578947368421,-3.09090909090909,17.5555555555556,-16.3333333333333,-10.1052631578947,FALSE,7.30909090909091,6.11111111111111,6.94444444444444,8.78947368421053,1.23636363636364,0.333333333333333,1.61111111111111,1.73684210526316,55,5,20,4
"Sub141_ToD","OA","Night","Maheria",FALSE,52.5510204081633,50.375,36.125,70.0588235294118,-2.10204081632653,-0.5,-15.25,8.76470588235294,FALSE,8.04081632653061,6.8125,8.5,8.76470588235294,-2.57142857142857,-1.8125,-4.25,-1.70588235294118,49,11,23,1
"Sub142_ToD","OA","Night","Maheria",FALSE,9.3728813559322,9.85,11.2631578947368,7.1,1.8135593220339,2.55,5.36842105263158,-2.3,FALSE,3.91525423728814,4.3,4.52631578947368,2.95,-0.220338983050847,1.4,-0.526315789473684,-1.55,59,1,24,0
"Sub143_ToD","OA","Night","Maheria",FALSE,30.5094339622642,16.3684210526316,33.2352941176471,43.5882352941176,9.11320754716981,-3.63157894736842,12.4117647058824,20.0588235294118,FALSE,5.73584905660377,7.52631578947368,5.17647058823529,4.29411764705882,-2.11320754716981,-2.47368421052632,-1.76470588235294,-2.05882352941176,53,7,22,2
"Sub144_ToD","OA","Night","Maheria",FALSE,52.1929824561403,58.2777777777778,54.35,44.1578947368421,9.8421052631579,22.0555555555556,21.55,-14.0526315789474,FALSE,9.14035087719298,10.1111111111111,6.35,11.1578947368421,1.24561403508772,-5.11111111111111,3.75,4.63157894736842,57,3,22,2
"Sub145_ToD","YA","Morning","Maheria",FALSE,37.5510204081633,30.2222222222222,25.3571428571429,55.3529411764706,3.10204081632653,3,-4.5,9.47058823529412,FALSE,4.3265306122449,4.05555555555556,6.14285714285714,3.11764705882353,-0.653061224489796,-0.611111111111111,-2.42857142857143,0.764705882352941,49,11,24,0
"Sub146_ToD","YA","Night","Maheria",FALSE,16.4736842105263,23.5789473684211,10.95,15.1111111111111,-2.57894736842105,-4,-6.05,2.77777777777778,FALSE,6.08771929824561,4.26315789473684,3.85,10.5,-3.31578947368421,-1.21052631578947,-1.35,-7.72222222222222,57,3,24,0
"Sub147_ToD","YA","Night","Maheria",FALSE,25.3636363636364,26.8333333333333,16.5,35.5,-12.2272727272727,3.5,-12.8333333333333,-24.9285714285714,FALSE,5.5,7.16666666666667,4.55555555555556,5.28571428571429,0.590909090909091,-0.5,1,1,44,16,24,0
"Sub149_ToD","OA","Night","Maheria",FALSE,41.0227272727273,37.0625,30.8461538461538,54.0666666666667,13.3409090909091,13.4375,4.07692307692308,21.2666666666667,FALSE,16.8409090909091,13.125,18.0769230769231,19.7333333333333,2.20454545454545,-6.875,5.30769230769231,9.2,44,16,23,1
"Sub150_ToD","YA","Morning","Maheria",FALSE,26.5272727272727,37.7777777777778,16.9411764705882,24.55,-1.8,-12.8888888888889,5.29411764705882,2.15,FALSE,7.30909090909091,6.66666666666667,8,7.3,0.0363636363636364,-1.66666666666667,1.29411764705882,0.5,55,5,23,1
"Sub151_ToD","YA","Morning","Maheria",FALSE,58.0612244897959,73.1176470588235,51,49,6.51020408163265,22.1764705882353,5.58823529411765,-10.2,FALSE,10.9183673469388,13,12.9411764705882,6.26666666666667,-3.93877551020408,-7.82352941176471,-3.17647058823529,-0.4,49,11,20,4
