"participant","absavg_learning","minavg_learning","outlier_Learning_Age","absavg_recall","minavg_recall","outlier_Recall_Age","block","CorrectRecallOld","ForgetRecallOld","CorrectRecallNew","NewRecallOld","AgeGroup","ToD_Condition","collected_by","z_CorrectRecallOld","z_ForgetRecallOld","z_CorrectRecallNew","z_NewRecallOld","Outlier_Block_CorrectRecallOld","Outlier_Block_ForgetRecallOld","Outlier_Block_CorrectRecallNew","Outlier_Block_NewRecallOld","Outlier_Block_Any","Chance_CorrectRecallOverall","HitRate","FalseAlarmRate","RecognitionScore","z_HitRate","z_FalseAlarmRate","z_RecognitionScore","HR_outlier","FA_outlier","Rec_outlier"
"Sub136_ToD",5.01724137931035,-0.879310344827586,FALSE,22.3965517241379,-4.91379310344828,FALSE,"Overall",58,2,23,1,"YA","Night","Maheria",1.14603084930134,-1.14603084930134,0.0274687192400598,-0.027468719240059,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.966666666666667,0.0416666666666667,0.925,1.14603084930134,-0.027468719240059,1.09048775711156,FALSE,FALSE,FALSE
"Sub137_ToD",6.12962962962963,-1.01851851851852,FALSE,30.537037037037,2.94444444444444,FALSE,"Overall",54,6,24,0,"OA","Morning","Maheria",0.497525918548188,-0.497525918548189,0.750351714879722,-0.750351714879723,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.9,0,0.9,0.497525918548189,-0.750351714879723,0.70316428476747,FALSE,FALSE,FALSE
"Sub138_ToD",7.81818181818182,-1.92727272727273,FALSE,19.1090909090909,-12.6727272727273,FALSE,"Overall",55,5,24,0,"OA","Morning","Maheria",0.616741394238649,-0.616741394238649,0.750351714879722,-0.750351714879723,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.916666666666667,0,0.916666666666667,0.616741394238649,-0.750351714879723,0.810681759502557,FALSE,FALSE,FALSE
"Sub139_ToD",6.36,-0.32,FALSE,28.64,3.88,FALSE,"Overall",50,10,21,3,"YA","Morning","Maheria",0.328206017875033,-0.328206017875033,-1.36427972225626,1.36427972225626,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.833333333333333,0.125,0.708333333333333,0.328206017875033,1.36427972225626,-0.163033946234829,FALSE,FALSE,FALSE
"Sub140_ToD",7.30909090909091,1.23636363636364,FALSE,28.2545454545455,-3.09090909090909,FALSE,"Overall",55,5,20,4,"OA","Morning","Maheria",0.616741394238649,-0.616741394238649,-2.42014848883742,2.42014848883742,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.916666666666667,0.166666666666667,0.75,0.616741394238649,2.42014848883742,-0.264492987848315,FALSE,FALSE,FALSE
"Sub141_ToD",8.04081632653061,-2.57142857142857,FALSE,52.5510204081633,-2.10204081632653,FALSE,"Overall",49,11,23,1,"OA","Night","Maheria",-0.0985514599041142,0.098551459904114,-0.0422733360495629,0.0422733360495619,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.816666666666667,0.0416666666666667,0.775,-0.098551459904114,0.0422733360495619,-0.103216775745684,FALSE,FALSE,FALSE
"Sub142_ToD",3.91525423728814,-0.220338983050847,FALSE,9.3728813559322,1.8135593220339,FALSE,"Overall",59,1,24,0,"OA","Night","Maheria",1.09360329700049,-1.09360329700049,0.750351714879722,-0.750351714879723,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.983333333333333,0,0.983333333333333,1.09360329700049,-0.750351714879723,1.24075165844291,FALSE,FALSE,FALSE
"Sub143_ToD",5.73584905660377,-2.11320754716981,FALSE,30.5094339622642,9.11320754716981,FALSE,"Overall",53,7,22,2,"OA","Night","Maheria",0.378310442857728,-0.378310442857728,-0.834898386978848,0.834898386978847,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.883333333333333,0.0833333333333333,0.8,0.378310442857728,0.834898386978847,0.0580594363569464,FALSE,FALSE,FALSE
"Sub144_ToD",9.14035087719298,1.24561403508772,FALSE,52.1929824561403,9.8421052631579,FALSE,"Overall",57,3,22,2,"OA","Night","Maheria",0.85517234561957,-0.85517234561957,-0.834898386978848,0.834898386978847,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.95,0.0833333333333333,0.866666666666667,0.85517234561957,0.834898386978847,0.488129335297295,FALSE,FALSE,FALSE
"Sub145_ToD",4.3265306122449,-0.653061224489796,FALSE,37.5510204081633,3.10204081632653,FALSE,"Overall",49,11,24,0,"YA","Morning","Maheria",0.225977913946744,-0.225977913946744,0.723342939988221,-0.72334293998822,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.816666666666667,0,0.816666666666667,0.225977913946744,-0.72334293998822,0.463726905438366,FALSE,FALSE,FALSE
"Sub146_ToD",6.08771929824561,-3.31578947368421,FALSE,16.4736842105263,-2.57894736842105,FALSE,"Overall",57,3,24,0,"YA","Night","Maheria",1.04380274537305,-1.04380274537305,0.723342939988221,-0.72334293998822,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.95,0,0.95,1.04380274537305,-0.72334293998822,1.23512487672845,FALSE,FALSE,FALSE
"Sub147_ToD",5.5,0.590909090909091,FALSE,25.3636363636364,-12.2272727272727,FALSE,"Overall",44,16,24,0,"YA","Night","Maheria",-0.285162605694701,0.2851626056947,0.723342939988221,-0.72334293998822,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.733333333333333,0,0.733333333333333,-0.285162605694701,-0.72334293998822,-0.018396826617938,FALSE,FALSE,FALSE
"Sub149_ToD",16.8409090909091,2.20454545454545,FALSE,41.0227272727273,13.3409090909091,FALSE,"Overall",44,16,23,1,"OA","Night","Maheria",-0.694628838356417,0.694628838356417,-0.0422733360495629,0.0422733360495619,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.733333333333333,0.0416666666666667,0.691666666666667,-0.694628838356417,0.0422733360495619,-0.64080414942112,FALSE,FALSE,FALSE
"Sub150_ToD",7.30909090909091,0.0363636363636364,FALSE,26.5272727272727,-1.8,FALSE,"Overall",55,5,23,1,"YA","Morning","Maheria",0.839346537516477,-0.839346537516477,0.0274687192400598,-0.027468719240059,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.916666666666667,0.0416666666666667,0.875,0.839346537516477,-0.027468719240059,0.801213517877778,FALSE,FALSE,FALSE
"Sub151_ToD",10.9183673469388,-3.93877551020408,FALSE,58.0612244897959,6.51020408163265,FALSE,"Overall",49,11,20,4,"YA","Morning","Maheria",0.225977913946744,-0.225977913946744,-2.06015394300442,2.06015394300442,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.816666666666667,0.166666666666667,0.65,0.225977913946744,2.06015394300442,-0.500520558674241,FALSE,FALSE,FALSE
